state,year,total,D,R,R_pv2p,D_pv2p,swing_r,swing_d,party,winner,candidate,pv,pv2p,incumbent,incumbent_party,prev_admin,margin_pct_nat,margin_pct_lag_nat,swing_nat,unemployment_nat_a,RDI_growth_a,inflation_a,stock_a,GDP_growth_a,term.x,unemployment_nat_t,RDI_growth_t,inflation_t,stock_t,GDP_growth_t,unemployment_loc_a,lfpr_loc_a,term.y,unemployment_loc_t,lfpr_loc_t,avg_support_10,avg_support_2,total_cost,R_pv2p_lag,D_pv2p_lag,pv2p_lag
Washington,1948,905058,476165,386314,44.79111955189634,55.208880448103656,-1.3580640471338512,1.358064047133844,democrat,TRUE,"Truman, Harry",49.50723015,52.31764024526674,TRUE,TRUE,FALSE,2.3176402452667375,NA,NA,3.75,NA,24.045,15.530000083333325,0.9598880241451663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Washington,1948,905058,476165,386314,44.79111955189634,55.208880448103656,-1.3580640471338512,1.358064047133844,republican,FALSE,"Dewey, Thomas",45.12094864,47.68235975473327,FALSE,FALSE,FALSE,-2.3176402452667304,2.3176402452667375,-4.635280490533468,3.75,NA,24.045,15.530000083333325,0.9598880241451663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Virginia,1948,748750,429188,316251,42.424799346425395,57.57520065357461,-2.3663202054709416,2.366320205470956,democrat,TRUE,"Truman, Harry",49.50723015,52.31764024526674,TRUE,TRUE,FALSE,2.3176402452667375,NA,NA,3.75,NA,24.045,15.530000083333325,0.9598880241451663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Virginia,1948,748750,429188,316251,42.424799346425395,57.57520065357461,-2.3663202054709416,2.366320205470956,republican,FALSE,"Dewey, Thomas",45.12094864,47.68235975473327,FALSE,FALSE,FALSE,-2.3176402452667304,2.3176402452667375,-4.635280490533468,3.75,NA,24.045,15.530000083333325,0.9598880241451663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wisconsin,1948,1276800,647310,590959,47.724605881274584,52.275394118725416,5.299806534849189,-5.299806534849196,democrat,TRUE,"Truman, Harry",49.50723015,52.31764024526674,TRUE,TRUE,FALSE,2.3176402452667375,NA,NA,3.75,NA,24.045,15.530000083333325,0.9598880241451663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wisconsin,1948,1276800,647310,590959,47.724605881274584,52.275394118725416,5.299806534849189,-5.299806534849196,republican,FALSE,"Dewey, Thomas",45.12094864,47.68235975473327,FALSE,FALSE,FALSE,-2.3176402452667304,2.3176402452667375,-4.635280490533468,3.75,NA,24.045,15.530000083333325,0.9598880241451663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wyoming,1948,101425,52354,47947,47.80311263098075,52.19688736901925,0.07850674970616467,-0.07850674970616467,democrat,TRUE,"Truman, Harry",49.50723015,52.31764024526674,TRUE,TRUE,FALSE,2.3176402452667375,NA,NA,3.75,NA,24.045,15.530000083333325,0.9598880241451663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wyoming,1948,101425,52354,47947,47.80311263098075,52.19688736901925,0.07850674970616467,-0.07850674970616467,republican,FALSE,"Dewey, Thomas",45.12094864,47.68235975473327,FALSE,FALSE,FALSE,-2.3176402452667304,2.3176402452667375,-4.635280490533468,3.75,NA,24.045,15.530000083333325,0.9598880241451663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alabama,1952,426120,275075,149231,35.17060800460045,64.82939199539955,-12.632504626380296,12.632504626380296,democrat,FALSE,"Stevenson, Adlai",44.37787914,44.71055631014964,FALSE,TRUE,FALSE,-5.2894436898503585,-2.3176402452667304,-2.971803444583628,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alabama,1952,426120,275075,149231,35.17060800460045,64.82939199539955,-12.632504626380296,12.632504626380296,republican,TRUE,"Eisenhower, Dwight",54.87805235,55.28944368985036,FALSE,FALSE,FALSE,5.2894436898503585,-5.2894436898503585,10.578887379700717,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arizona,1952,260570,108528,152042,58.34977165444985,41.65022834555014,23.1791636498494,-23.179163649849407,democrat,FALSE,"Stevenson, Adlai",44.37787914,44.71055631014964,FALSE,TRUE,FALSE,-5.2894436898503585,-2.3176402452667304,-2.971803444583628,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.893200962695545,55.106799037304455,55.106799037304455
Arizona,1952,260570,108528,152042,58.34977165444985,41.65022834555014,23.1791636498494,-23.179163649849407,republican,TRUE,"Eisenhower, Dwight",54.87805235,55.28944368985036,FALSE,FALSE,FALSE,5.2894436898503585,-5.2894436898503585,10.578887379700717,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.893200962695545,55.106799037304455,44.893200962695545
Arkansas,1952,404800,226300,177155,43.909481850516165,56.090518149483835,-14.440289803933688,14.440289803933695,democrat,FALSE,"Stevenson, Adlai",44.37787914,44.71055631014964,FALSE,TRUE,FALSE,-5.2894436898503585,-2.3176402452667304,-2.971803444583628,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.40101087639195,74.59898912360805,74.59898912360805
Arkansas,1952,404800,226300,177155,43.909481850516165,56.090518149483835,-14.440289803933688,14.440289803933695,republican,TRUE,"Eisenhower, Dwight",54.87805235,55.28944368985036,FALSE,FALSE,FALSE,5.2894436898503585,-5.2894436898503585,10.578887379700717,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.40101087639195,74.59898912360805,25.40101087639195
California,1952,5141849,2197548,2897310,56.86733565488969,43.13266434511031,12.957853804373528,-12.957853804373528,democrat,FALSE,"Stevenson, Adlai",44.37787914,44.71055631014964,FALSE,TRUE,FALSE,-5.2894436898503585,-2.3176402452667304,-2.971803444583628,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.76545286830201,50.23454713169798,50.23454713169798
California,1952,5141849,2197548,2897310,56.86733565488969,43.13266434511031,12.957853804373528,-12.957853804373528,republican,TRUE,"Eisenhower, Dwight",54.87805235,55.28944368985036,FALSE,FALSE,FALSE,5.2894436898503585,-5.2894436898503585,10.578887379700717,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.76545286830201,50.23454713169798,49.76545286830201
Colorado,1952,630103,245504,379782,60.73732659934814,39.26267340065186,3.8699909444584435,-3.8699909444584435,democrat,FALSE,"Stevenson, Adlai",44.37787914,44.71055631014964,FALSE,TRUE,FALSE,-5.2894436898503585,-2.3176402452667304,-2.971803444583628,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.28068133853515,52.71931866146484,52.71931866146484
Colorado,1952,630103,245504,379782,60.73732659934814,39.26267340065186,3.8699909444584435,-3.8699909444584435,republican,TRUE,"Eisenhower, Dwight",54.87805235,55.28944368985036,FALSE,FALSE,FALSE,5.2894436898503585,-5.2894436898503585,10.578887379700717,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.28068133853515,52.71931866146484,47.28068133853515
Connecticut,1952,1096911,481649,611012,55.91963106581089,44.0803689341891,-4.817695533537247,4.81769553353724,democrat,FALSE,"Stevenson, Adlai",44.37787914,44.71055631014964,FALSE,TRUE,FALSE,-5.2894436898503585,-2.3176402452667304,-2.971803444583628,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.83949731200591,49.16050268799409,49.16050268799409
Connecticut,1952,1096911,481649,611012,55.91963106581089,44.0803689341891,-4.817695533537247,4.81769553353724,republican,TRUE,"Eisenhower, Dwight",54.87805235,55.28944368985036,FALSE,FALSE,FALSE,5.2894436898503585,-5.2894436898503585,10.578887379700717,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.83949731200591,49.16050268799409,50.83949731200591
Delaware,1952,174025,83315,90059,51.944928305282225,48.055071694717775,-3.9747027605286647,3.9747027605286718,democrat,FALSE,"Stevenson, Adlai",44.37787914,44.71055631014964,FALSE,TRUE,FALSE,-5.2894436898503585,-2.3176402452667304,-2.971803444583628,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.645919607572,49.354080392428,49.354080392428
Delaware,1952,174025,83315,90059,51.944928305282225,48.055071694717775,-3.9747027605286647,3.9747027605286718,republican,TRUE,"Eisenhower, Dwight",54.87805235,55.28944368985036,FALSE,FALSE,FALSE,5.2894436898503585,-5.2894436898503585,10.578887379700717,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.645919607572,49.354080392428,50.645919607572
Florida,1952,989337,444950,544036,55.00947435049637,44.99052564950363,3.0645460452141435,-3.0645460452141435,democrat,FALSE,"Stevenson, Adlai",44.37787914,44.71055631014964,FALSE,TRUE,FALSE,-5.2894436898503585,-2.3176402452667304,-2.971803444583628,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.792159036508856,59.207840963491144,59.207840963491144
Florida,1952,989337,444950,544036,55.00947435049637,44.99052564950363,3.0645460452141435,-3.0645460452141435,republican,TRUE,"Eisenhower, Dwight",54.87805235,55.28944368985036,FALSE,FALSE,FALSE,5.2894436898503585,-5.2894436898503585,10.578887379700717,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.792159036508856,59.207840963491144,40.792159036508856
Georgia,1952,655785,456823,198961,30.339410537616047,69.66058946238395,-24.670063812880322,24.670063812880322,democrat,FALSE,"Stevenson, Adlai",44.37787914,44.71055631014964,FALSE,TRUE,FALSE,-5.2894436898503585,-2.3176402452667304,-2.971803444583628,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.14592092039223,76.85407907960777,76.85407907960777
Georgia,1952,655785,456823,198961,30.339410537616047,69.66058946238395,-24.670063812880322,24.670063812880322,republican,TRUE,"Eisenhower, Dwight",54.87805235,55.28944368985036,FALSE,FALSE,FALSE,5.2894436898503585,-5.2894436898503585,10.578887379700717,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.14592092039223,76.85407907960777,23.14592092039223
Idaho,1952,276254,95081,180707,65.52388066195773,34.47611933804227,35.184470124341686,-35.184470124341686,democrat,FALSE,"Stevenson, Adlai",44.37787914,44.71055631014964,FALSE,TRUE,FALSE,-5.2894436898503585,-2.3176402452667304,-2.971803444583628,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.598265065778136,51.401734934221864,51.401734934221864
Idaho,1952,276254,95081,180707,65.52388066195773,34.47611933804227,35.184470124341686,-35.184470124341686,republican,TRUE,"Eisenhower, Dwight",54.87805235,55.28944368985036,FALSE,FALSE,FALSE,5.2894436898503585,-5.2894436898503585,10.578887379700717,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.598265065778136,51.401734934221864,48.598265065778136
Illinois,1952,4481058,2013920,2457327,54.95842658658759,45.04157341341241,-10.565454075370141,10.565454075370141,democrat,FALSE,"Stevenson, Adlai",44.37787914,44.71055631014964,FALSE,TRUE,FALSE,-5.2894436898503585,-2.3176402452667304,-2.971803444583628,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.57515740107356,50.424842598926446,50.424842598926446
Illinois,1952,4481058,2013920,2457327,54.95842658658759,45.04157341341241,-10.565454075370141,10.565454075370141,republican,TRUE,"Eisenhower, Dwight",54.87805235,55.28944368985036,FALSE,FALSE,FALSE,5.2894436898503585,-5.2894436898503585,10.578887379700717,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.57515740107356,50.424842598926446,49.57515740107356
Indiana,1952,1955049,801530,1136259,58.63687945385179,41.36312054614821,3.6784528672641983,-3.6784528672641983,democrat,FALSE,"Stevenson, Adlai",44.37787914,44.71055631014964,FALSE,TRUE,FALSE,-5.2894436898503585,-2.3176402452667304,-2.971803444583628,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.406652301232114,49.593347698767886,49.593347698767886
Indiana,1952,1955049,801530,1136259,58.63687945385179,41.36312054614821,3.6784528672641983,-3.6784528672641983,republican,TRUE,"Eisenhower, Dwight",54.87805235,55.28944368985036,FALSE,FALSE,FALSE,5.2894436898503585,-5.2894436898503585,10.578887379700717,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.406652301232114,49.593347698767886,50.406652301232114
Iowa,1952,1268773,451513,808906,64.17754730768101,35.82245269231898,5.54066785382922,-5.540667853829227,democrat,FALSE,"Stevenson, Adlai",44.37787914,44.71055631014964,FALSE,TRUE,FALSE,-5.2894436898503585,-2.3176402452667304,-2.971803444583628,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.60477883663683,51.39522116336317,51.39522116336317
Iowa,1952,1268773,451513,808906,64.17754730768101,35.82245269231898,5.54066785382922,-5.540667853829227,republican,TRUE,"Eisenhower, Dwight",54.87805235,55.28944368985036,FALSE,FALSE,FALSE,5.2894436898503585,-5.2894436898503585,10.578887379700717,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.60477883663683,51.39522116336317,48.60477883663683
Kansas,1952,896166,273296,616302,69.2787079107642,30.721292089235813,5.101160603083187,-5.101160603083169,democrat,FALSE,"Stevenson, Adlai",44.37787914,44.71055631014964,FALSE,TRUE,FALSE,-5.2894436898503585,-2.3176402452667304,-2.971803444583628,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.58983329053437,45.41016670946562,45.41016670946562
Kansas,1952,896166,273296,616302,69.2787079107642,30.721292089235813,5.101160603083187,-5.101160603083169,republican,TRUE,"Eisenhower, Dwight",54.87805235,55.28944368985036,FALSE,FALSE,FALSE,5.2894436898503585,-5.2894436898503585,10.578887379700717,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.58983329053437,45.41016670946562,54.58983329053437
Kentucky,1952,993148,495729,495029,49.96467351260348,50.03532648739652,-19.314034398160715,19.314034398160704,democrat,FALSE,"Stevenson, Adlai",44.37787914,44.71055631014964,FALSE,TRUE,FALSE,-5.2894436898503585,-2.3176402452667304,-2.971803444583628,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.23073743202065,57.76926256797934,57.76926256797934
Kentucky,1952,993148,495729,495029,49.96467351260348,50.03532648739652,-19.314034398160715,19.314034398160704,republican,TRUE,"Eisenhower, Dwight",54.87805235,55.28944368985036,FALSE,FALSE,FALSE,5.2894436898503585,-5.2894436898503585,10.578887379700717,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.23073743202065,57.76926256797934,42.23073743202065
Louisiana,1952,651952,345027,306925,47.07785235722876,52.92214764277124,-2.886821155374726,2.886821155374726,democrat,FALSE,"Stevenson, Adlai",44.37787914,44.71055631014964,FALSE,TRUE,FALSE,-5.2894436898503585,-2.3176402452667304,-2.971803444583628,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.763948497854074,65.23605150214593,65.23605150214593
Louisiana,1952,651952,345027,306925,47.07785235722876,52.92214764277124,-2.886821155374726,2.886821155374726,republican,TRUE,"Eisenhower, Dwight",54.87805235,55.28944368985036,FALSE,FALSE,FALSE,5.2894436898503585,-5.2894436898503585,10.578887379700717,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.763948497854074,65.23605150214593,34.763948497854074
Maine,1952,351786,118806,232353,66.16746260241088,33.83253739758912,19.089610245182122,-19.089610245182122,democrat,FALSE,"Stevenson, Adlai",44.37787914,44.71055631014964,FALSE,TRUE,FALSE,-5.2894436898503585,-2.3176402452667304,-2.971803444583628,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.30841121495327,42.69158878504673,42.69158878504673
Maine,1952,351786,118806,232353,66.16746260241088,33.83253739758912,19.089610245182122,-19.089610245182122,republican,TRUE,"Eisenhower, Dwight",54.87805235,55.28944368985036,FALSE,FALSE,FALSE,5.2894436898503585,-5.2894436898503585,10.578887379700717,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.30841121495327,42.69158878504673,57.30841121495327
Maryland,1952,902074,395337,499424,55.81646942591374,44.18353057408627,-10.350993176497141,10.350993176497148,democrat,FALSE,"Stevenson, Adlai",44.37787914,44.71055631014964,FALSE,TRUE,FALSE,-5.2894436898503585,-2.3176402452667304,-2.971803444583628,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.7132720376375,49.28672796236249,49.28672796236249
Maryland,1952,902074,395337,499424,55.81646942591374,44.18353057408627,-10.350993176497141,10.350993176497148,republican,TRUE,"Eisenhower, Dwight",54.87805235,55.28944368985036,FALSE,FALSE,FALSE,5.2894436898503585,-5.2894436898503585,10.578887379700717,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.7132720376375,49.28672796236249,50.7132720376375
Massachusetts,1952,2383398,1083525,1292325,54.39421680661658,45.60578319338342,-1.4222526192971543,1.4222526192971472,democrat,FALSE,"Stevenson, Adlai",44.37787914,44.71055631014964,FALSE,TRUE,FALSE,-5.2894436898503585,-2.3176402452667304,-2.971803444583628,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.11937367246955,55.88062632753045,55.88062632753045
Massachusetts,1952,2383398,1083525,1292325,54.39421680661658,45.60578319338342,-1.4222526192971543,1.4222526192971472,republican,TRUE,"Eisenhower, Dwight",54.87805235,55.28944368985036,FALSE,FALSE,FALSE,5.2894436898503585,-5.2894436898503585,10.578887379700717,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.11937367246955,55.88062632753045,44.11937367246955
Michigan,1952,2798592,1230657,1551529,55.766544724184506,44.233455275815494,1.3723279175679224,-1.3723279175679224,democrat,FALSE,"Stevenson, Adlai",44.37787914,44.71055631014964,FALSE,TRUE,FALSE,-5.2894436898503585,-2.3176402452667304,-2.971803444583628,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.8605842286377,49.1394157713623,49.1394157713623
Michigan,1952,2798592,1230657,1551529,55.766544724184506,44.233455275815494,1.3723279175679224,-1.3723279175679224,republican,TRUE,"Eisenhower, Dwight",54.87805235,55.28944368985036,FALSE,FALSE,FALSE,5.2894436898503585,-5.2894436898503585,10.578887379700717,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.8605842286377,49.1394157713623,50.8605842286377
Minnesota,1952,1379483,608458,763211,55.641047512191356,44.358952487808644,-0.12549721199314945,0.12549721199314945,democrat,FALSE,"Stevenson, Adlai",44.37787914,44.71055631014964,FALSE,TRUE,FALSE,-5.2894436898503585,-2.3176402452667304,-2.971803444583628,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.103517558897245,58.89648244110275,58.89648244110275
Minnesota,1952,1379483,608458,763211,55.641047512191356,44.358952487808644,-0.12549721199314945,0.12549721199314945,republican,TRUE,"Eisenhower, Dwight",54.87805235,55.28944368985036,FALSE,FALSE,FALSE,5.2894436898503585,-5.2894436898503585,10.578887379700717,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.103517558897245,58.89648244110275,41.103517558897245
Mississippi,1952,285532,172566,112966,39.563341411820744,60.436658588179256,-16.077706100370612,16.077706100370612,democrat,FALSE,"Stevenson, Adlai",44.37787914,44.71055631014964,FALSE,TRUE,FALSE,-5.2894436898503585,-2.3176402452667304,-2.971803444583628,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.645187702132887,79.35481229786711,79.35481229786711
Mississippi,1952,285532,172566,112966,39.563341411820744,60.436658588179256,-16.077706100370612,16.077706100370612,republican,TRUE,"Eisenhower, Dwight",54.87805235,55.28944368985036,FALSE,FALSE,FALSE,5.2894436898503585,-5.2894436898503585,10.578887379700717,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.645187702132887,79.35481229786711,20.645187702132887
Missouri,1952,1892062,929830,959429,50.7833494507635,49.216650549236505,11.220008038942758,-11.220008038942751,democrat,FALSE,"Stevenson, Adlai",44.37787914,44.71055631014964,FALSE,TRUE,FALSE,-5.2894436898503585,-2.3176402452667304,-2.971803444583628,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.659766184968525,58.340233815031475,58.340233815031475
Missouri,1952,1892062,929830,959429,50.7833494507635,49.216650549236505,11.220008038942758,-11.220008038942751,republican,TRUE,"Eisenhower, Dwight",54.87805235,55.28944368985036,FALSE,FALSE,FALSE,5.2894436898503585,-5.2894436898503585,10.578887379700717,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.659766184968525,58.340233815031475,41.659766184968525
Montana,1952,265037,106213,157394,59.70782262989981,40.292177370100184,8.924473179136307,-8.92447317913632,democrat,FALSE,"Stevenson, Adlai",44.37787914,44.71055631014964,FALSE,TRUE,FALSE,-5.2894436898503585,-2.3176402452667304,-2.971803444583628,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.83392867898129,55.16607132101872,55.16607132101872
Montana,1952,265037,106213,157394,59.70782262989981,40.292177370100184,8.924473179136307,-8.92447317913632,republican,TRUE,"Eisenhower, Dwight",54.87805235,55.28944368985036,FALSE,FALSE,FALSE,5.2894436898503585,-5.2894436898503585,10.578887379700717,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.83392867898129,55.16607132101872,44.83392867898129
Nebraska,1952,609660,188057,421603,69.15379063740446,30.846209362595545,9.445968007504646,-9.44596800750464,democrat,FALSE,"Stevenson, Adlai",44.37787914,44.71055631014964,FALSE,TRUE,FALSE,-5.2894436898503585,-2.3176402452667304,-2.971803444583628,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.15276752314706,45.84723247685294,45.84723247685294
Nebraska,1952,609660,188057,421603,69.15379063740446,30.846209362595545,9.445968007504646,-9.44596800750464,republican,TRUE,"Eisenhower, Dwight",54.87805235,55.28944368985036,FALSE,FALSE,FALSE,5.2894436898503585,-5.2894436898503585,10.578887379700717,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.15276752314706,45.84723247685294,54.15276752314706
Nevada,1952,82190,31688,50502,61.44543131767855,38.55456868232145,-7.708359319725908,7.708359319725908,democrat,FALSE,"Stevenson, Adlai",44.37787914,44.71055631014964,FALSE,TRUE,FALSE,-5.2894436898503585,-2.3176402452667304,-2.971803444583628,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.405553357076904,51.594446642923096,51.594446642923096
Nevada,1952,82190,31688,50502,61.44543131767855,38.55456868232145,-7.708359319725908,7.708359319725908,republican,TRUE,"Eisenhower, Dwight",54.87805235,55.28944368985036,FALSE,FALSE,FALSE,5.2894436898503585,-5.2894436898503585,10.578887379700717,3.025,NA,26.5666666666667,24.6358335,1.3225010072870007,-0,NA,NA,NA,18.34869055952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.405553357076904,51.594446642923096,48.405553357076904
